Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,EQY_WEIGHTED_AVG_PX,MOV_AVG_5D,MOV_AVG_10D,MOV_AVG_20D,MOV_AVG_30D,MOV_AVG_40D,MOV_AVG_50D,MOV_AVG_60D,MOV_AVG_100D,MOV_AVG_120D,MOV_AVG_180D,MOV_AVG_200D,RSI_3D,RSI_9D,RSI_14D,RSI_30D,LOG_RETURNS,REALIZED_VOL_3D,REALIZED_VOL_5D,REALIZED_VOL_10D,REALIZED_VOL_20D,REALIZED_VOL_50D
2000-01-03,2.267,2.311,2.267,2.289,69750.0,2.2817,2.24,2.2338,2.226,2.22,2.2092,2.1928,2.1805,2.1755,2.2118,2.2766,2.2451,89.511,68.0766,64.8254,63.4992,,,,,,
2000-01-04,2.311,2.333,2.267,2.267,123750.0,2.2865,2.2489,2.2382,2.2287,2.2224,2.2121,2.1955,2.1844,2.1764,2.21,2.2776,2.2466,61.3867,59.6909,58.9084,60.1779,-0.009657669445037875,,,,,
2000-01-05,2.267,2.267,2.244,2.267,144000.0,2.2545,2.2578,2.2444,2.2318,2.2244,2.215,2.1988,2.1882,2.1782,2.2081,2.2784,2.2482,61.3867,59.6909,58.9084,60.1779,0.0,,,,,
2000-01-06,2.289,2.289,2.267,2.289,47250.0,2.2772,2.2711,2.2511,2.236,2.2273,2.2182,2.202,2.192,2.1803,2.2064,2.2792,2.2499,77.3788,65.1275,62.8419,62.2887,0.009657669445037875,0.009657669445037875,,,,
2000-01-07,2.289,2.289,2.267,2.289,47250.0,2.2772,2.2711,2.2511,2.236,2.2273,2.2182,2.202,2.192,2.1803,2.2064,2.2792,2.2499,77.3788,65.1275,62.8419,62.2887,0.0,0.005575858053837041,,,,
2000-01-10,2.289,2.289,2.267,2.289,47250.0,2.2772,2.2711,2.2511,2.236,2.2273,2.2182,2.202,2.192,2.1803,2.2064,2.2792,2.2499,77.3788,65.1275,62.8419,62.2887,0.0,0.005575858053837041,0.006829003555044403,,,
2000-01-11,2.289,2.311,2.267,2.267,96750.0,2.2796,2.2756,2.2511,2.2391,2.2287,2.2209,2.2046,2.1945,2.183,2.2046,2.2796,2.2516,47.7282,56.5474,56.969,59.0507,-0.009657669445037875,0.005575858053837041,0.006829003555044403,,,
2000-01-12,2.289,2.422,2.289,2.4,198000.0,2.377,2.2978,2.2689,2.2484,2.235,2.2264,2.21,2.1984,2.1865,2.2042,2.2806,2.2542,88.2501,77.0003,73.1704,69.0403,0.057011365828507965,0.03602852267543703,0.026394970283771912,,,
2000-01-13,2.4,2.4,2.311,2.333,150750.0,2.3695,2.3111,2.28,2.2549,2.2393,2.2301,2.2143,2.2017,2.1895,2.2027,2.2814,2.2566,55.8046,60.8811,60.8368,61.3048,-0.02831374431460687,0.04485752225060092,0.0319089743446009,,,
2000-01-14,2.333,2.378,2.311,2.378,119250.0,2.3543,2.3333,2.2956,2.2616,2.245,2.2347,2.2196,2.205,2.1924,2.2014,2.2823,2.2592,67.6853,66.1895,65.0646,64.0803,0.01910480522929714,0.04275082961815673,0.03247777551971804,,,
